,Elements,Density_sum,Density_diff,Density_aver,Eneg_sum,Eneg_diff,Eneg_aver,Magnetic_sum,Magnetic_diff,Melting_sum,Melting_diff,Melting_aver,Number_sum,Number_diff,Number_aver,Radius_sum,Radius_diff,Radius_aver,Vacancy_1_sum,Vacancy_1_diff,Vacancy_2_sum,Vacancy_2_diff,Vacancy_3_sum,Vacancy_3_diff,Valence_sum,Valence_diff,Valence_aver,Energy_binding
448,Zn-Mo,2.202541296060991,0.3895806861499363,1.1012706480304957,2.081967213114754,0.2786885245901641,1.040983606557377,-0.881,0.7350000000000001,1.980966236921293,1.21606327471496,0.9904831184606464,2.769230769230769,0.4615384615384615,1.3846153846153846,2.1666666666666665,0.0396825396825396,1.0833333333333333,0.497,0.157,-0.005,0.229,0.0689999999999999,0.0169999999999999,2.25,0.75,1.125,-0.2
449,Zn-Ru,2.443964421855146,0.6310038119440914,1.221982210927573,2.1038251366120218,0.3005464480874318,1.0519125683060109,0.1399999999999999,0.274,1.8213991110620324,1.0564961488556994,0.9106995555310162,2.8461538461538463,0.5384615384615384,1.4230769230769231,2.126984126984127,0.0,1.0634920634920637,0.449,0.205,0.129,0.095,0.09,0.004,2.5,0.5,1.25,-0.088
450,Zn-Rh,2.4820838627700126,0.669123252858958,1.2410419313850063,2.1475409836065573,0.3442622950819671,1.0737704918032789,0.542,0.6819999999999999,1.6171090191314912,0.8522060569251582,0.8085545095657456,2.8846153846153846,0.5769230769230769,1.4423076923076923,2.126984126984127,0.0,1.0634920634920637,0.484,0.17,0.222,0.002,0.109,0.023,2.625,0.375,1.3125,0.031
451,Zn-Pd,2.4312579415501907,0.6182973316391359,1.2156289707750954,2.1038251366120218,0.3005464480874318,1.0519125683060109,0.284,0.432,1.3917273555475802,0.6268243933412473,0.6958636777737901,2.923076923076923,0.6153846153846154,1.4615384615384617,2.1507936507936507,0.0238095238095238,1.0753968253968254,0.621,0.033,0.329,0.105,0.149,0.063,2.75,0.25,1.375,0.113
452,Zn-Sn,1.8324015247776364,0.0194409148665819,0.9162007623888182,1.972677595628415,0.1693989071038251,0.9863387978142076,-0.252,0.106,0.6613240206498632,0.1035789415564696,0.3306620103249316,3.076923076923077,0.7692307692307693,1.5384615384615383,2.357142857142857,0.2301587301587301,1.1785714285714286,1.085,0.431,0.226,0.002,0.152,0.066,2.0,1.0,1.0,-0.018
453,Zn-Sb,1.7552731893265563,0.0576874205844981,0.8776365946632783,2.021857923497268,0.2185792349726775,1.0109289617486337,-0.1619999999999999,0.0119999999999999,0.8814592938188442,0.1165563316125114,0.4407296469094221,3.1153846153846154,0.8076923076923077,1.5576923076923077,2.380952380952381,0.2539682539682539,1.1904761904761905,1.076,0.422,0.243,0.019,0.101,0.015,2.125,0.875,1.0625,-0.166
454,Zn-Te,1.6983481575603556,0.1146124523506988,0.8491740787801778,2.0491803278688523,0.2459016393442623,1.024590163934426,-0.14,0.0099999999999999,0.7814576374126936,0.0165546752063606,0.3907288187063468,3.1538461538461537,0.8461538461538461,1.5769230769230769,2.333333333333333,0.2063492063492063,1.1666666666666667,1.128,0.474,0.308,0.084,0.074,0.0119999999999999,2.25,0.75,1.125,-0.251
455,Zn-Hf,2.5964421855146127,0.7834815756035578,1.2982210927573063,1.6120218579234973,0.1912568306010928,0.8060109289617486,-0.642,0.476,1.7661855727024267,1.0012826104960937,0.8830927863512134,3.923076923076923,1.6153846153846154,1.9615384615384612,2.3253968253968256,0.1984126984126984,1.1626984126984128,0.973,0.319,-0.0359999999999999,0.26,0.1159999999999999,0.03,2.0,1.0,1.0,-0.119
456,Zn-Ta,2.9903430749682336,1.177382465057179,1.4951715374841168,1.721311475409836,0.081967213114754,0.860655737704918,-0.836,0.68,2.199059713441736,1.4341567512354028,1.099529856720868,3.9615384615384617,1.6538461538461535,1.9807692307692308,2.2222222222222223,0.0952380952380952,1.1111111111111112,0.648,0.006,-0.0679999999999999,0.292,0.0829999999999999,0.0029999999999999,2.125,0.875,1.0625,-0.214
457,Zn-W,3.358831003811944,1.5458703939008895,1.679415501905972,1.830601092896175,0.0273224043715847,0.9153005464480872,-0.833,0.6890000000000001,2.4182574607293708,1.6533544985230375,1.2091287303646854,4.0,1.6923076923076923,2.0,2.1666666666666665,0.0396825396825396,1.0833333333333333,0.456,0.198,-0.0369999999999999,0.261,0.059,0.0269999999999999,2.25,0.75,1.125,-0.266
458,Zn-Re,3.549428208386277,1.7364675984752225,1.7747141041931385,1.9398907103825136,0.1366120218579234,0.9699453551912568,-0.6859999999999999,0.55,2.291818457885874,1.5269154956795403,1.145909228942937,4.038461538461538,1.7307692307692308,2.019230769230769,2.1507936507936507,0.0238095238095238,1.0753968253968254,0.404,0.25,0.024,0.2,0.053,0.0329999999999999,2.375,0.625,1.1875,-0.268
459,Zn-Os,3.776518424396442,1.9635578144853876,1.888259212198221,2.1038251366120218,0.3005464480874318,1.0519125683060109,-0.273,0.143,2.207893879579273,1.4429909173729398,1.1039469397896364,4.076923076923077,1.7692307692307692,2.0384615384615383,2.134920634920635,0.0079365079365079,1.0674603174603174,0.418,0.236,0.096,0.128,0.063,0.0229999999999999,2.5,0.5,1.25,-0.208
460,Zn-Ir,3.773341804320203,1.9603811944091487,1.8866709021601016,2.1038251366120218,0.3005464480874318,1.0519125683060109,0.376,0.504,1.883790409408387,1.118887447202054,0.9418952047041936,4.115384615384615,1.807692307692308,2.0576923076923075,2.142857142857143,0.0158730158730158,1.0714285714285714,0.462,0.192,0.193,0.031,0.1,0.014,2.625,0.375,1.3125,-0.063
461,Zn-Pt,3.6383735705209657,1.825412960609911,1.8191867852604828,2.1038251366120218,0.3005464480874318,1.0519125683060109,0.308,0.446,1.5095530464069788,0.7446500842006459,0.7547765232034894,4.153846153846154,1.8461538461538465,2.076923076923077,2.1666666666666665,0.0396825396825396,1.0833333333333333,0.589,0.065,0.317,0.0929999999999999,0.137,0.051,2.75,0.25,1.375,0.023
462,Zn-Au,3.358831003811944,1.5458703939008895,1.679415501905972,2.2131147540983607,0.4098360655737705,1.1065573770491803,0.072,0.2219999999999999,1.1208386936476822,0.3559357314413494,0.5604193468238411,4.1923076923076925,1.8846153846153848,2.0961538461538463,2.2063492063492065,0.0793650793650793,1.1031746031746033,0.784,0.13,0.409,0.185,0.181,0.095,2.875,0.125,1.4375,0.103
463,Zn-U,3.333418043202033,1.5204574332909786,1.6667090216010163,1.830601092896175,0.0273224043715847,0.9153005464480872,-1.429,1.273,1.1599409215139551,0.3950379593076223,0.5799704607569777,4.6923076923076925,2.3846153846153846,2.3461538461538463,2.412698412698413,0.2857142857142857,1.2063492063492065,1.575,0.921,0.341,0.117,0.1159999999999999,0.03,2.25,0.75,1.125,-0.374
464,Zn-Np,3.473189326556544,1.660228716645489,1.7365946632782718,1.6120218579234973,0.1912568306010928,0.8060109289617486,-2.775,2.623,0.8888424481682907,0.1239394859619579,0.4444212240841453,4.730769230769231,2.423076923076923,2.3653846153846154,2.4206349206349205,0.2936507936507936,1.2103174603174602,1.613,0.959,0.359,0.135,0.098,0.012,2.375,0.625,1.1875,-0.346
465,Ga-Ga,1.5019059720457433,0.0,0.7509529860228716,1.978142076502732,0.0,0.989071038251366,-0.322,0.0,0.3344997377356927,0.0,0.1672498688678463,2.3846153846153846,0.0,1.1923076923076923,2.2222222222222223,0.0,1.1111111111111112,0.806,0.0,0.186,0.0,0.08,0.0,0.75,0.0,0.375,-0.091
466,Ga-Ge,1.427369758576874,0.0745362134688691,0.713684879288437,2.0874316939890707,0.1092896174863386,1.0437158469945351,-0.274,0.052,0.8361066725561108,0.5016069348204181,0.4180533362780554,2.423076923076923,0.0384615384615384,1.2115384615384617,2.253968253968254,0.0317460317460317,1.126984126984127,0.8700000000000001,0.064,0.251,0.065,0.071,0.009,0.875,0.125,0.4375,-0.211
467,Ga-As,1.4815756035578145,0.0203303684879288,0.7407878017789072,2.180327868852459,0.2021857923497268,1.0901639344262295,-0.23,0.102,0.7691602572950889,0.434660519559396,0.3845801286475444,2.4615384615384617,0.0769230769230769,1.2307692307692308,2.2857142857142856,0.0634920634920634,1.1428571428571428,0.939,0.133,0.321,0.135,0.051,0.029,1.0,0.25,0.5,-0.285
468,Ga-Se,1.3632782719186785,0.1386277001270648,0.6816391359593392,2.3825136612021853,0.4043715846994534,1.1912568306010929,-0.178,0.162,0.4400875686718383,0.1055878309361455,0.2200437843359191,2.5,0.1153846153846153,1.25,2.2222222222222223,0.0,1.1111111111111112,1.078,0.272,0.401,0.215,0.054,0.026,1.125,0.375,0.5625,-0.214
469,Ga-Zr,1.579415501905972,0.0775095298602286,0.789707750952986,1.715846994535519,0.2622950819672131,0.8579234972677595,-0.584,0.256,1.3417246500842006,1.0072249123485078,0.6708623250421003,2.730769230769231,0.3461538461538461,1.3653846153846154,2.380952380952381,0.1587301587301587,1.1904761904761905,1.148,0.3419999999999999,0.002,0.184,0.105,0.025,0.875,0.125,0.4375,-0.21
470,Ga-Nb,1.8398983481575604,0.337992376111817,0.9199491740787802,1.8633879781420768,0.1147540983606557,0.9316939890710384,-0.863,0.5489999999999999,1.6857049940645443,1.3512052563288517,0.8428524970322723,2.769230769230769,0.3846153846153846,1.3846153846153846,2.2698412698412698,0.0476190476190476,1.1349206349206349,0.798,0.008,-0.0489999999999999,0.235,0.093,0.0129999999999999,1.0,0.25,0.5,-0.241
471,Ga-Mo,2.0470139771283358,0.545108005082592,1.0235069885641677,2.169398907103825,0.1912568306010929,1.0846994535519126,-0.946,0.64,1.765764624685973,1.4312648869502802,0.8828823123429865,2.8076923076923075,0.4230769230769231,1.4038461538461535,2.2142857142857144,0.0079365079365079,1.1071428571428572,0.5730000000000001,0.233,-0.024,0.21,0.066,0.014,1.125,0.375,0.5625,-0.244
472,Ga-Ru,2.28843710292249,0.7865311308767471,1.144218551461245,2.191256830601093,0.2131147540983607,1.0956284153005464,0.014,0.318,1.6061974988267125,1.2716977610910194,0.8030987494133561,2.8846153846153846,0.5,1.4423076923076923,2.1746031746031744,0.0476190476190476,1.0873015873015872,0.525,0.281,0.11,0.076,0.087,0.0069999999999999,1.375,0.625,0.6875,-0.063
473,Ga-Rh,2.326556543837357,0.8246505717916137,1.1632782719186787,2.2349726775956285,0.256830601092896,1.1174863387978142,0.4049999999999999,0.723,1.401907406896171,1.067407669160478,0.7009537034480855,2.923076923076923,0.5384615384615384,1.4615384615384617,2.1746031746031744,0.0476190476190476,1.0873015873015872,0.56,0.246,0.203,0.017,0.106,0.026,1.5,0.75,0.75,0.05
474,Ga-Pd,2.275730622617535,0.7738246505717916,1.1378653113087676,2.191256830601093,0.2131147540983607,1.0956284153005464,0.159,0.489,1.17652574331226,0.8420260055765675,0.58826287165613,2.9615384615384617,0.5769230769230769,1.4807692307692308,2.1984126984126986,0.0238095238095238,1.0992063492063493,0.6970000000000001,0.109,0.31,0.124,0.146,0.066,1.625,0.875,0.8125,0.137
475,Ga-Sn,1.6768742058449808,0.1749682337992376,0.8384371029224904,2.060109289617486,0.081967213114754,1.030054644808743,-0.3419999999999999,0.0219999999999999,0.4461224084145432,0.1116226706788504,0.2230612042072716,3.1153846153846154,0.7307692307692307,1.5576923076923077,2.4047619047619047,0.1825396825396825,1.2023809523809523,1.161,0.355,0.207,0.021,0.149,0.069,0.875,0.125,0.4375,-0.243
476,Ga-Sb,1.599745870393901,0.0978398983481575,0.7998729351969505,2.1092896174863385,0.1311475409836064,1.0546448087431692,-0.249,0.073,0.6662576815835242,0.3317579438478315,0.3331288407917621,3.1538461538461537,0.7692307692307693,1.5769230769230769,2.4285714285714284,0.2063492063492063,1.2142857142857142,1.152,0.346,0.224,0.038,0.098,0.018,1.0,0.25,0.5,-0.405
477,Ga-Te,1.5428208386277,0.0409148665819568,0.77141041931385,2.1366120218579234,0.1584699453551912,1.0683060109289615,-0.223,0.099,0.5662560251773734,0.2317562874416807,0.2831280125886867,3.1923076923076925,0.8076923076923077,1.5961538461538465,2.380952380952381,0.1587301587301587,1.1904761904761905,1.2040000000000002,0.398,0.289,0.103,0.071,0.009,1.125,0.375,0.5625,-0.489
478,Ga-Hf,2.4409148665819567,0.9390088945362136,1.2204574332909783,1.6994535519125684,0.2786885245901639,0.8497267759562842,-0.7000000000000001,0.376,1.5509839604671063,1.2164842227314137,0.7754919802335533,3.9615384615384617,1.5769230769230769,1.9807692307692308,2.373015873015873,0.1507936507936507,1.1865079365079363,1.049,0.243,-0.0549999999999999,0.241,0.1129999999999999,0.0329999999999999,0.875,0.125,0.4375,-0.214
479,Ga-Ta,2.834815756035578,1.3329097839898345,1.417407878017789,1.8087431693989071,0.1693989071038251,0.9043715846994536,-0.885,0.575,1.983858101206416,1.649358363470723,0.991929050603208,4.0,1.6153846153846154,2.0,2.2698412698412698,0.0476190476190476,1.1349206349206349,0.724,0.082,-0.087,0.273,0.08,0.0,1.0,0.25,0.5,-0.304
480,Ga-W,3.2033036848792884,1.7013977128335451,1.6016518424396442,1.9180327868852456,0.0601092896174863,0.9590163934426228,-0.896,0.594,2.2030558484940506,1.868556110758358,1.1015279242470253,4.038461538461538,1.6538461538461535,2.019230769230769,2.2142857142857144,0.0079365079365079,1.1071428571428572,0.532,0.274,-0.0559999999999999,0.242,0.056,0.024,1.125,0.375,0.5625,-0.341
481,Ga-Re,3.3939008894536213,1.891994917407878,1.696950444726811,2.0273224043715845,0.0491803278688523,1.0136612021857925,-0.762,0.4659999999999999,2.0766168456505536,1.7421171079148607,1.0383084228252768,4.076923076923077,1.6923076923076923,2.0384615384615383,2.1984126984126986,0.0238095238095238,1.0992063492063493,0.48,0.326,0.005,0.181,0.05,0.03,1.25,0.5,0.625,-0.311
482,Ga-Os,3.620991105463786,2.119085133418043,1.810495552731893,2.191256830601093,0.2131147540983607,1.0956284153005464,-0.364,0.068,1.9926922673439529,1.6581925296082598,0.9963461336719764,4.115384615384615,1.7307692307692308,2.0576923076923075,2.1825396825396823,0.0396825396825396,1.0912698412698412,0.494,0.312,0.077,0.109,0.06,0.02,1.375,0.625,0.6875,-0.209
483,Ga-Ir,3.617814485387548,2.1159085133418043,1.8089072426937736,2.191256830601093,0.2131147540983607,1.0956284153005464,0.239,0.545,1.6685887971730669,1.334089059437374,0.8342943985865334,4.153846153846154,1.7692307692307692,2.076923076923077,2.1904761904761907,0.0317460317460317,1.0952380952380951,0.538,0.268,0.174,0.0119999999999999,0.097,0.017,1.5,0.75,0.75,-0.067
484,Ga-Pt,3.48284625158831,1.9809402795425664,1.741423125794155,2.191256830601093,0.2131147540983607,1.0956284153005464,0.18,0.5,1.2943514341716589,0.959851696435966,0.6471757170858294,4.1923076923076925,1.807692307692308,2.0961538461538463,2.2142857142857144,0.0079365079365079,1.1071428571428572,0.665,0.141,0.298,0.1119999999999999,0.134,0.054,1.625,0.875,0.8125,0.01
485,Ga-Au,3.2033036848792884,1.7013977128335451,1.6016518424396442,2.300546448087432,0.3224043715846993,1.150273224043716,-0.03,0.298,0.9056370814123622,0.5711373436766695,0.4528185407061811,4.230769230769231,1.8461538461538465,2.1153846153846154,2.253968253968254,0.0317460317460317,1.126984126984127,0.8600000000000001,0.0539999999999999,0.39,0.204,0.178,0.098,1.75,1.0,0.875,0.08
486,Ga-U,3.177890724269377,1.6759847522236342,1.5889453621346887,1.9180327868852456,0.0601092896174863,0.9590163934426228,-1.479,1.159,0.9447393092786353,0.6102395715429423,0.4723696546393175,4.730769230769231,2.3461538461538463,2.3653846153846154,2.4603174603174605,0.238095238095238,1.2301587301587302,1.651,0.845,0.322,0.136,0.1129999999999999,0.0329999999999999,1.125,0.375,0.5625,-0.502
487,Ga-Np,3.317662007623888,1.8157560355781448,1.658831003811944,1.6994535519125684,0.2786885245901639,0.8497267759562842,-2.834,2.51,0.6736408359329706,0.3391410981972779,0.3368204179664853,4.769230769230769,2.3846153846153846,2.3846153846153846,2.4682539682539684,0.246031746031746,1.2341269841269842,1.689,0.883,0.3399999999999999,0.154,0.095,0.015,1.25,0.5,0.625,-0.482
488,Ge-Ge,1.3528335451080051,0.0,0.6764167725540026,2.1967213114754096,0.0,1.0983606557377048,-0.226,0.0,1.3377136073765288,0.0,0.6688568036882644,2.4615384615384617,0.0,1.2307692307692308,2.2857142857142856,0.0,1.1428571428571428,0.934,0.0,0.316,0.0,0.062,0.0,1.0,0.0,0.5,-0.351
489,Ge-As,1.4070393900889453,0.0542058449809402,0.7035196950444726,2.289617486338797,0.0928961748633881,1.1448087431693987,-0.178,0.052,1.2707671921155068,0.066946415261022,0.6353835960577534,2.5,0.0384615384615384,1.25,2.3174603174603177,0.0317460317460317,1.1587301587301588,1.003,0.069,0.386,0.07,0.0419999999999999,0.02,1.125,0.125,0.5625,-0.416
490,Ge-Se,1.2887420584498095,0.0640914866581957,0.6443710292249047,2.491803278688524,0.2950819672131147,1.245901639344262,-0.126,0.108,0.9416945034922564,0.3960191038842724,0.4708472517461282,2.5384615384615383,0.0769230769230769,1.2692307692307692,2.253968253968254,0.0317460317460317,1.126984126984127,1.142,0.208,0.4659999999999999,0.15,0.045,0.017,1.25,0.25,0.625,-0.298
491,Ge-Zr,1.5048792884371027,0.1520457433290977,0.7524396442185514,1.8251366120218575,0.3715846994535517,0.9125683060109288,-0.512,0.3119999999999999,1.8433315849046183,0.5056179775280899,0.9216657924523092,2.769230769230769,0.3076923076923077,1.3846153846153846,2.412698412698413,0.1269841269841269,1.2063492063492065,1.212,0.2779999999999999,0.067,0.249,0.096,0.034,1.0,0.0,0.5,-0.183
492,Ge-Nb,1.7653621346886912,0.4125285895806861,0.8826810673443456,1.972677595628415,0.2240437158469943,0.9863387978142076,-0.7959999999999999,0.602,2.1873119288849625,0.8495983215084338,1.0936559644424813,2.8076923076923075,0.3461538461538461,1.4038461538461535,2.3015873015873014,0.0158730158730158,1.1507936507936507,0.8620000000000001,0.072,0.016,0.3,0.0839999999999999,0.022,1.125,0.125,0.5625,-0.213
493,Ge-Mo,1.972477763659466,0.6196442185514611,0.9862388818297332,2.278688524590164,0.0819672131147542,1.139344262295082,-0.888,0.6960000000000001,2.267371559506391,0.9296579521298622,1.1336857797531954,2.8461538461538463,0.3846153846153846,1.4230769230769231,2.246031746031746,0.0396825396825396,1.123015873015873,0.637,0.297,0.0409999999999999,0.275,0.0569999999999999,0.005,1.25,0.25,0.625,-0.211
494,Ge-Ru,2.2139008894536216,0.8610673443456162,1.1069504447268108,2.300546448087432,0.103825136612022,1.150273224043716,0.071,0.271,2.1078044336471304,0.7700908262706015,1.0539022168235652,2.923076923076923,0.4615384615384615,1.4615384615384617,2.2063492063492065,0.0793650793650793,1.1031746031746033,0.589,0.345,0.175,0.141,0.078,0.016,1.5,0.5,0.75,-0.013
495,Ge-Rh,2.252020330368488,0.8991867852604828,1.126010165184244,2.3442622950819665,0.1475409836065573,1.1721311475409832,0.417,0.635,1.903514341716589,0.5658007343400602,0.9517571708582944,2.9615384615384617,0.5,1.4807692307692308,2.2063492063492065,0.0793650793650793,1.1031746031746033,0.624,0.31,0.268,0.048,0.097,0.035,1.625,0.625,0.8125,0.081
496,Ge-Pd,2.2011944091486657,0.8483608640406607,1.1005972045743329,2.300546448087432,0.103825136612022,1.150273224043716,0.195,0.419,1.6781326781326782,0.3404190707561493,0.8390663390663391,3.0,0.5384615384615384,1.5,2.2301587301587302,0.0555555555555555,1.1150793650793651,0.761,0.173,0.375,0.059,0.137,0.075,1.75,0.75,0.875,0.143
497,Ge-Sn,1.602337992376112,0.2495044472681066,0.8011689961880559,2.169398907103825,0.0273224043715846,1.0846994535519126,-0.295,0.077,0.9477293432349612,0.3899842641415675,0.4738646716174806,3.1538461538461537,0.6923076923076923,1.5769230769230769,2.4365079365079363,0.1507936507936507,1.218253968253968,1.225,0.291,0.272,0.044,0.14,0.078,1.0,0.0,0.5,-0.401
498,Ge-Sb,1.5252096569250315,0.1723761118170266,0.7626048284625159,2.2185792349726774,0.0218579234972677,1.1092896174863387,-0.199,0.021,1.167864616403942,0.1698489909725865,0.5839323082019711,3.1923076923076925,0.7307692307692307,1.5961538461538465,2.4603174603174605,0.1746031746031746,1.2301587301587302,1.216,0.282,0.289,0.0269999999999999,0.089,0.027,1.125,0.125,0.5625,-0.573
499,Ge-Te,1.468284625158831,0.1154510800508259,0.7341423125794155,2.245901639344262,0.0491803278688526,1.122950819672131,-0.1669999999999999,0.049,1.0678629599977914,0.2698506473787373,0.5339314799988957,3.230769230769231,0.7692307692307693,1.6153846153846154,2.412698412698413,0.1269841269841269,1.2063492063492065,1.268,0.334,0.354,0.038,0.062,0.0,1.25,0.25,0.625,-0.644
